SKU,DateKey,CustomerKey,ShippingKey,SupplierKey,InspectionKey,ProductsSold,RevenueGenerated,StockLevels,OrderQuantities,LeadTimes,ShippingTimes,ShippingCosts,ManufacturingLeadtime,ManufacturingCosts,DefectRates,ProductionVolumes,Costs,TransactionDate,PlannedShipDate,ActualShipDate,DeliveryStatus,UnitSalesPrice,UnitCOGS,UnfulfilledQty,StockoutFlag ,StockoutRate_PCT,StockoutRiskLevel,ForecastedSales,ActualSales,ForecastAccuracy
SKU78,32,3,32,28,1,28,38.25,106,68,4,5,8.47,21,71.13,4.1,858,323.59,2/1/2021 0:00,2/6/2021 0:00,2/6/2021 0:00,On Time,4.17,13.46,0,0,0.00,No Risk,68,28,0.41
SKU78,60,3,32,28,1,23,31.42,121,22,4,5,8.47,21,71.13,4.1,858,323.59,3/1/2021 0:00,3/6/2021 0:00,3/6/2021 0:00,On Time,4.17,6.09,0,0,0.00,No Risk,22,23,0.95
SKU78,91,3,32,28,1,19,25.96,125,50,4,5,8.47,21,71.13,4.1,858,323.59,4/1/2021 0:00,4/6/2021 0:00,4/6/2021 0:00,On Time,4.17,3.26,0,0,0.00,No Risk,50,19,0.38
SKU78,121,3,32,28,1,27,36.89,97,21,4,5,8.47,21,71.13,4.1,858,323.59,5/1/2021 0:00,5/6/2021 0:00,5/6/2021 0:00,On Time,4.17,17.95,0,0,0.00,No Risk,21,27,0.71
SKU78,152,3,32,28,1,17,23.23,32,59,4,5,8.47,21,71.13,4.1,858,323.59,6/1/2021 0:00,6/6/2021 0:00,6/6/2021 0:00,On Time,4.17,4.37,27,1,45.76,Medium,59,17,0.29
SKU78,182,3,32,28,1,17,23.23,90,66,4,5,8.47,21,71.13,4.1,858,323.59,7/1/2021 0:00,7/6/2021 0:00,7/6/2021 0:00,On Time,4.17,6.09,0,0,0.00,No Risk,66,17,0.26
SKU78,213,3,32,28,1,21,28.69,119,59,4,5,8.47,21,71.13,4.1,858,323.59,8/1/2021 0:00,8/6/2021 0:00,8/6/2021 0:00,On Time,4.17,11.14,0,0,0.00,No Risk,59,21,0.36
SKU78,244,3,32,28,1,11,15.03,1,66,4,5,8.47,21,71.13,4.1,858,323.59,9/1/2021 0:00,9/6/2021 0:00,9/6/2021 0:00,On Time,4.17,4.09,65,1,98.48,Critical,66,11,0.17
SKU78,274,3,32,28,1,23,31.42,141,63,4,5,8.47,21,71.13,4.1,858,323.59,10/1/2021 0:00,10/6/2021 0:00,10/6/2021 0:00,On Time,4.17,3.89,0,0,0.00,No Risk,63,23,0.37
SKU78,305,3,32,28,1,19,25.96,12,75,4,5,8.47,21,71.13,4.1,858,323.59,11/1/2021 0:00,11/6/2021 0:00,11/6/2021 0:00,On Time,4.17,7.69,63,1,84.00,Critical,75,19,0.25
SKU78,335,3,32,28,1,18,24.59,23,17,4,5,8.47,21,71.13,4.1,858,323.59,12/1/2021 0:00,12/6/2021 0:00,12/6/2021 0:00,On Time,4.17,3.63,0,0,0.00,No Risk,17,18,0.94
SKU78,366,3,32,28,1,11,15.03,68,72,4,5,8.47,21,71.13,4.1,858,323.59,1/1/2022 0:00,1/6/2022 0:00,1/6/2022 0:00,On Time,4.17,21.53,4,1,5.56,Low,72,11,0.15
SKU78,397,3,32,28,1,26,35.52,33,18,4,5,8.47,21,71.13,4.1,858,323.59,2/1/2022 0:00,2/6/2022 0:00,2/6/2022 0:00,On Time,4.17,3.51,0,0,0.00,No Risk,18,26,0.56
SKU78,425,3,32,28,1,15,20.49,86,69,4,5,8.47,21,71.13,4.1,858,323.59,3/1/2022 0:00,3/6/2022 0:00,3/6/2022 0:00,On Time,4.17,8.08,0,0,0.00,No Risk,69,15,0.22
SKU78,456,3,32,28,1,23,31.42,18,72,4,5,8.47,21,71.13,4.1,858,323.59,4/1/2022 0:00,4/6/2022 0:00,4/6/2022 0:00,On Time,4.17,4.31,54,1,75.00,Critical,72,23,0.32
SKU78,486,3,32,28,1,23,31.42,29,81,4,5,8.47,21,71.13,4.1,858,323.59,5/1/2022 0:00,5/6/2022 0:00,5/6/2022 0:00,On Time,4.17,11.96,52,1,64.20,High,81,23,0.28
SKU78,517,3,32,28,1,23,31.42,48,12,4,5,8.47,21,71.13,4.1,858,323.59,6/1/2022 0:00,6/6/2022 0:00,6/6/2022 0:00,On Time,4.17,8.73,0,0,0.00,No Risk,12,23,0.08
SKU78,547,3,32,28,1,25,34.16,143,82,4,5,8.47,21,71.13,4.1,858,323.59,7/1/2022 0:00,7/6/2022 0:00,7/6/2022 0:00,On Time,4.17,4.2,0,0,0.00,No Risk,82,25,0.30
SKU78,578,3,32,28,1,14,19.13,113,22,4,5,8.47,21,71.13,4.1,858,323.59,8/1/2022 0:00,8/6/2022 0:00,8/6/2022 0:00,On Time,4.17,4.37,0,0,0.00,No Risk,22,14,0.64
SKU78,609,3,32,28,1,28,38.25,115,18,4,5,8.47,21,71.13,4.1,858,323.59,9/1/2022 0:00,9/6/2022 0:00,9/6/2022 0:00,On Time,4.17,3.63,0,0,0.00,No Risk,18,28,0.44
SKU78,639,3,32,28,1,25,34.16,138,98,4,5,8.47,21,71.13,4.1,858,323.59,10/1/2022 0:00,10/6/2022 0:00,10/6/2022 0:00,On Time,4.17,5.98,0,0,0.00,No Risk,98,25,0.26
SKU78,670,3,32,28,1,15,20.49,77,61,4,5,8.47,21,71.13,4.1,858,323.59,11/1/2022 0:00,11/6/2022 0:00,11/6/2022 0:00,On Time,4.17,4.82,0,0,0.00,No Risk,61,15,0.25
SKU78,700,3,32,28,1,18,24.59,34,71,4,5,8.47,21,71.13,4.1,858,323.59,12/1/2022 0:00,12/6/2022 0:00,12/6/2022 0:00,On Time,4.17,5.77,37,1,52.11,High,71,18,0.25
SKU78,731,3,32,28,1,13,17.76,70,17,4,5,8.47,21,71.13,4.1,858,323.59,1/1/2023 0:00,1/6/2023 0:00,1/6/2023 0:00,On Time,4.17,4.31,0,0,0.00,No Risk,17,13,0.76
SKU78,762,3,32,28,1,19,25.96,107,54,4,5,8.47,21,71.13,4.1,858,323.59,2/1/2023 0:00,2/6/2023 0:00,2/6/2023 0:00,On Time,4.17,5.3,0,0,0.00,No Risk,54,19,0.35
SKU78,790,3,32,28,1,14,19.13,53,62,4,5,8.47,21,71.13,4.1,858,323.59,3/1/2023 0:00,3/6/2023 0:00,3/6/2023 0:00,On Time,4.17,7.18,9,1,14.52,Low,62,14,0.23
SKU78,821,3,32,28,1,17,23.23,22,72,4,5,8.47,21,71.13,4.1,858,323.59,4/1/2023 0:00,4/6/2023 0:00,4/6/2023 0:00,On Time,4.17,32.3,50,1,69.44,High,72,17,0.24
SKU78,851,3,32,28,1,21,28.69,9,90,4,5,8.47,21,71.13,4.1,858,323.59,5/1/2023 0:00,5/6/2023 0:00,5/6/2023 0:00,On Time,4.17,6.73,81,1,90.00,Critical,90,21,0.23
SKU78,882,3,32,28,1,20,27.32,60,66,4,5,8.47,21,71.13,4.1,858,323.59,6/1/2023 0:00,6/6/2023 0:00,6/6/2023 0:00,On Time,4.17,3.36,6,1,9.09,Low,66,20,0.30
SKU78,912,3,32,28,1,25,34.16,135,63,4,5,8.47,21,71.13,4.1,858,323.59,7/1/2023 0:00,7/6/2023 0:00,7/6/2023 0:00,On Time,4.17,3.26,0,0,0.00,No Risk,63,25,0.40
SKU78,943,3,32,28,1,16,21.86,47,28,4,5,8.47,21,71.13,4.1,858,323.59,8/1/2023 0:00,8/6/2023 0:00,8/6/2023 0:00,On Time,4.17,3.85,0,0,0.00,No Risk,28,16,0.57
SKU78,974,3,32,28,1,17,23.23,111,76,4,5,8.47,21,71.13,4.1,858,323.59,9/1/2023 0:00,9/6/2023 0:00,9/6/2023 0:00,On Time,4.17,32.3,0,0,0.00,No Risk,76,17,0.22
SKU78,1004,3,32,28,1,20,27.32,125,55,4,5,8.47,21,71.13,4.1,858,323.59,10/1/2023 0:00,10/6/2023 0:00,10/6/2023 0:00,On Time,4.17,3.85,0,0,0.00,No Risk,55,20,0.36
SKU78,1035,3,32,28,1,26,35.52,86,19,4,5,8.47,21,71.13,4.1,858,323.59,11/1/2023 0:00,11/6/2023 0:00,11/6/2023 0:00,On Time,4.17,3.33,0,0,0.00,No Risk,19,26,0.63
SKU78,1065,3,32,28,1,29,39.62,25,27,4,5,8.47,21,71.13,4.1,858,323.59,12/1/2023 0:00,12/6/2023 0:00,12/6/2023 0:00,On Time,4.17,3.89,2,1,7.41,Low,27,29,0.93
SKU78,1096,3,32,28,1,17,23.23,51,21,4,5,8.47,21,71.13,4.1,858,323.59,1/1/2024 0:00,1/6/2024 0:00,1/6/2024 0:00,On Time,4.17,14.04,0,0,0.00,No Risk,21,17,0.81
SKU78,1127,3,32,28,1,18,24.59,5,58,4,5,8.47,21,71.13,4.1,858,323.59,2/1/2024 0:00,2/6/2024 0:00,2/6/2024 0:00,On Time,4.17,3.71,53,1,91.38,Critical,58,18,0.31
SKU78,1156,3,32,28,1,20,27.32,7,32,4,5,8.47,21,71.13,4.1,858,323.59,3/1/2024 0:00,3/6/2024 0:00,3/6/2024 0:00,On Time,4.17,4.04,25,1,78.13,Critical,32,20,0.63
SKU78,1187,3,32,28,1,20,27.32,16,71,4,5,8.47,21,71.13,4.1,858,323.59,4/1/2024 0:00,4/6/2024 0:00,4/6/2024 0:00,On Time,4.17,10.09,55,1,77.46,Critical,71,20,0.28
SKU78,1217,3,32,28,1,18,24.59,75,20,4,5,8.47,21,71.13,4.1,858,323.59,5/1/2024 0:00,5/6/2024 0:00,5/6/2024 0:00,On Time,4.17,6.21,0,0,0.00,No Risk,20,18,0.90
SKU78,1248,3,32,28,1,15,20.49,33,82,4,5,8.47,21,71.13,4.1,858,323.59,6/1/2024 0:00,6/6/2024 0:00,6/6/2024 0:00,On Time,4.17,10.42,49,1,59.76,High,82,15,0.18
SKU78,1278,3,32,28,1,23,31.42,146,65,4,5,8.47,21,71.13,4.1,858,323.59,7/1/2024 0:00,7/6/2024 0:00,7/6/2024 0:00,On Time,4.17,4.68,0,0,0.00,No Risk,65,23,0.35
SKU78,1309,3,32,28,1,22,30.06,69,97,4,5,8.47,21,71.13,4.1,858,323.59,8/1/2024 0:00,8/6/2024 0:00,8/6/2024 0:00,On Time,4.17,8.97,28,1,28.87,Medium,97,22,0.23
SKU78,1340,3,32,28,1,21,28.69,81,98,4,5,8.47,21,71.13,4.1,858,323.59,9/1/2024 0:00,9/6/2024 0:00,9/6/2024 0:00,On Time,4.17,4.97,17,1,17.35,Low,98,21,0.21
SKU78,1370,3,32,28,1,20,27.32,117,64,4,5,8.47,21,71.13,4.1,858,323.59,10/1/2024 0:00,10/6/2024 0:00,10/6/2024 0:00,On Time,4.17,29.36,0,0,0.00,No Risk,64,20,0.31
SKU78,1401,3,32,28,1,20,27.32,37,34,4,5,8.47,21,71.13,4.1,858,323.59,11/1/2024 0:00,11/6/2024 0:00,11/6/2024 0:00,On Time,4.17,6.73,0,0,0.00,No Risk,34,20,0.59
SKU78,1431,3,32,28,1,23,31.42,142,18,4,5,8.47,21,71.13,4.1,858,323.59,12/1/2024 0:00,12/6/2024 0:00,12/6/2024 0:00,On Time,4.17,5.38,0,0,0.00,No Risk,18,23,0.72
SKU78,1462,3,32,28,1,23,31.42,101,21,4,5,8.47,21,71.13,4.1,858,323.59,1/1/2025 0:00,1/6/2025 0:00,1/6/2025 0:00,On Time,4.17,11.54,0,0,0.00,No Risk,21,23,0.90
SKU78,1493,3,32,28,1,31,42.35,39,20,4,5,8.47,21,71.13,4.1,858,323.59,2/1/2025 0:00,2/6/2025 0:00,2/6/2025 0:00,On Time,4.17,4.55,0,0,0.00,No Risk,20,31,0.45
SKU78,1521,3,32,28,1,19,25.96,136,47,4,5,8.47,21,71.13,4.1,858,323.59,3/1/2025 0:00,3/6/2025 0:00,3/6/2025 0:00,On Time,4.17,4.04,0,0,0.00,No Risk,47,19,0.40
SKU79,1,1,3,75,1,20,796.84,52,37,25,1,6.5,12,57.87,0.17,228,351.5,1/1/2021 0:00,1/2/2021 0:00,1/2/2021 0:00,On Time,19.94,12.94,0,0,0.00,No Risk,37,20,0.54
SKU79,32,1,3,75,1,30,1195.26,117,17,25,1,6.5,12,57.87,0.17,228,351.5,2/1/2021 0:00,2/2/2021 0:00,2/2/2021 0:00,On Time,19.94,10.69,0,0,0.00,No Risk,17,30,0.24
SKU79,60,1,3,75,1,18,717.16,65,83,25,1,6.5,12,57.87,0.17,228,351.5,3/1/2021 0:00,3/2/2021 0:00,3/2/2021 0:00,On Time,19.94,11.3,18,1,21.69,Low,83,18,0.22
SKU79,91,1,3,75,1,26,1035.89,79,98,25,1,6.5,12,57.87,0.17,228,351.5,4/1/2021 0:00,4/2/2021 0:00,4/2/2021 0:00,On Time,19.94,25.06,19,1,19.39,Low,98,26,0.27
SKU79,121,1,3,75,1,18,717.16,51,56,25,1,6.5,12,57.87,0.17,228,351.5,5/1/2021 0:00,5/2/2021 0:00,5/2/2021 0:00,On Time,19.94,15.13,5,1,8.93,Low,56,18,0.32
SKU79,152,1,3,75,1,19,757,128,45,25,1,6.5,12,57.87,0.17,228,351.5,6/1/2021 0:00,6/2/2021 0:00,6/2/2021 0:00,On Time,19.94,13.15,0,0,0.00,No Risk,45,19,0.42
SKU79,182,1,3,75,1,20,796.84,123,59,25,1,6.5,12,57.87,0.17,228,351.5,7/1/2021 0:00,7/2/2021 0:00,7/2/2021 0:00,On Time,19.94,14.58,0,0,0.00,No Risk,59,20,0.34
SKU79,213,1,3,75,1,14,557.79,111,18,25,1,6.5,12,57.87,0.17,228,351.5,8/1/2021 0:00,8/2/2021 0:00,8/2/2021 0:00,On Time,19.94,28.64,0,0,0.00,No Risk,18,14,0.78
SKU79,244,1,3,75,1,19,757,0,69,25,1,6.5,12,57.87,0.17,228,351.5,9/1/2021 0:00,9/2/2021 0:00,9/2/2021 0:00,On Time,19.94,8.27,69,1,100.00,Critical,69,19,0.28
SKU79,274,1,3,75,1,18,717.16,15,81,25,1,6.5,12,57.87,0.17,228,351.5,10/1/2021 0:00,10/2/2021 0:00,10/2/2021 0:00,On Time,19.94,8.62,66,1,81.48,Critical,81,18,0.22
SKU79,305,1,3,75,1,15,597.63,144,76,25,1,6.5,12,57.87,0.17,228,351.5,11/1/2021 0:00,11/2/2021 0:00,11/2/2021 0:00,On Time,19.94,14.32,0,0,0.00,No Risk,76,15,0.20
SKU79,335,1,3,75,1,20,796.84,111,62,25,1,6.5,12,57.87,0.17,228,351.5,12/1/2021 0:00,12/2/2021 0:00,12/2/2021 0:00,On Time,19.94,13.15,0,0,0.00,No Risk,62,20,0.32
SKU79,366,1,3,75,1,26,1035.89,111,91,25,1,6.5,12,57.87,0.17,228,351.5,1/1/2022 0:00,1/2/2022 0:00,1/2/2022 0:00,On Time,19.94,24.3,0,0,0.00,No Risk,91,26,0.29
SKU79,397,1,3,75,1,28,1115.58,101,26,25,1,6.5,12,57.87,0.17,228,351.5,2/1/2022 0:00,2/2/2022 0:00,2/2/2022 0:00,On Time,19.94,30.85,0,0,0.00,No Risk,26,28,0.92
SKU79,425,1,3,75,1,20,796.84,81,62,25,1,6.5,12,57.87,0.17,228,351.5,3/1/2022 0:00,3/2/2022 0:00,3/2/2022 0:00,On Time,19.94,8.18,0,0,0.00,No Risk,62,20,0.32
SKU79,456,1,3,75,1,13,517.95,149,37,25,1,6.5,12,57.87,0.17,228,351.5,4/1/2022 0:00,4/2/2022 0:00,4/2/2022 0:00,On Time,19.94,14.58,0,0,0.00,No Risk,37,13,0.35
SKU79,486,1,3,75,1,15,597.63,98,72,25,1,6.5,12,57.87,0.17,228,351.5,5/1/2022 0:00,5/2/2022 0:00,5/2/2022 0:00,On Time,19.94,10.99,0,0,0.00,No Risk,72,15,0.21
SKU79,517,1,3,75,1,27,1075.73,39,24,25,1,6.5,12,57.87,0.17,228,351.5,6/1/2022 0:00,6/2/2022 0:00,6/2/2022 0:00,On Time,19.94,21.68,0,0,0.00,No Risk,24,27,0.88
SKU79,547,1,3,75,1,23,916.37,35,28,25,1,6.5,12,57.87,0.17,228,351.5,7/1/2022 0:00,7/2/2022 0:00,7/2/2022 0:00,On Time,19.94,13.59,0,0,0.00,No Risk,28,23,0.82
SKU79,578,1,3,75,1,27,1075.73,124,95,25,1,6.5,12,57.87,0.17,228,351.5,8/1/2022 0:00,8/2/2022 0:00,8/2/2022 0:00,On Time,19.94,10.99,0,0,0.00,No Risk,95,27,0.28
SKU79,609,1,3,75,1,22,876.52,3,79,25,1,6.5,12,57.87,0.17,228,351.5,9/1/2022 0:00,9/2/2022 0:00,9/2/2022 0:00,On Time,19.94,21.68,76,1,96.20,Critical,79,22,0.28
SKU79,639,1,3,75,1,22,876.52,117,56,25,1,6.5,12,57.87,0.17,228,351.5,10/1/2022 0:00,10/2/2022 0:00,10/2/2022 0:00,On Time,19.94,8.44,0,0,0.00,No Risk,56,22,0.39
SKU79,670,1,3,75,1,27,1075.73,24,80,25,1,6.5,12,57.87,0.17,228,351.5,11/1/2022 0:00,11/2/2022 0:00,11/2/2022 0:00,On Time,19.94,12.34,56,1,70.00,High,80,27,0.34
SKU79,700,1,3,75,1,21,836.68,94,57,25,1,6.5,12,57.87,0.17,228,351.5,12/1/2022 0:00,12/2/2022 0:00,12/2/2022 0:00,On Time,19.94,11.79,0,0,0.00,No Risk,57,21,0.37
SKU79,731,1,3,75,1,28,1115.58,77,82,25,1,6.5,12,57.87,0.17,228,351.5,1/1/2023 0:00,1/2/2023 0:00,1/2/2023 0:00,On Time,19.94,57.29,5,1,6.10,Low,82,28,0.34
SKU79,762,1,3,75,1,16,637.47,11,29,25,1,6.5,12,57.87,0.17,228,351.5,2/1/2023 0:00,2/2/2023 0:00,2/2/2023 0:00,On Time,19.94,12.73,18,1,62.07,High,29,16,0.55
SKU79,790,1,3,75,1,24,956.21,26,46,25,1,6.5,12,57.87,0.17,228,351.5,3/1/2023 0:00,3/2/2023 0:00,3/2/2023 0:00,On Time,19.94,15.13,20,1,43.48,Medium,46,24,0.52
SKU79,821,1,3,75,1,16,637.47,62,84,25,1,6.5,12,57.87,0.17,228,351.5,4/1/2023 0:00,4/2/2023 0:00,4/2/2023 0:00,On Time,19.94,15.73,22,1,26.19,Medium,84,16,0.19
SKU79,851,1,3,75,1,25,996.05,54,11,25,1,6.5,12,57.87,0.17,228,351.5,5/1/2023 0:00,5/2/2023 0:00,5/2/2023 0:00,On Time,19.94,9.9,0,0,0.00,No Risk,11,25,-0.27
SKU79,882,1,3,75,1,27,1075.73,81,73,25,1,6.5,12,57.87,0.17,228,351.5,6/1/2023 0:00,6/2/2023 0:00,6/2/2023 0:00,On Time,19.94,12.15,0,0,0.00,No Risk,73,27,0.37
SKU79,912,1,3,75,1,20,796.84,13,95,25,1,6.5,12,57.87,0.17,228,351.5,7/1/2023 0:00,7/2/2023 0:00,7/2/2023 0:00,On Time,19.94,14.32,82,1,86.32,Critical,95,20,0.21
SKU79,943,1,3,75,1,19,757,55,45,25,1,6.5,12,57.87,0.17,228,351.5,8/1/2023 0:00,8/2/2023 0:00,8/2/2023 0:00,On Time,19.94,9.44,0,0,0.00,No Risk,45,19,0.42
SKU79,974,1,3,75,1,20,796.84,146,14,25,1,6.5,12,57.87,0.17,228,351.5,9/1/2023 0:00,9/2/2023 0:00,9/2/2023 0:00,On Time,19.94,23.59,0,0,0.00,No Risk,14,20,0.57
SKU79,1004,1,3,75,1,17,677.31,85,73,25,1,6.5,12,57.87,0.17,228,351.5,10/1/2023 0:00,10/2/2023 0:00,10/2/2023 0:00,On Time,19.94,15.13,0,0,0.00,No Risk,73,17,0.23
SKU79,1035,1,3,75,1,21,836.68,25,16,25,1,6.5,12,57.87,0.17,228,351.5,11/1/2023 0:00,11/2/2023 0:00,11/2/2023 0:00,On Time,19.94,33.42,0,0,0.00,No Risk,16,21,0.69
SKU79,1065,1,3,75,1,14,557.79,91,79,25,1,6.5,12,57.87,0.17,228,351.5,12/1/2023 0:00,12/2/2023 0:00,12/2/2023 0:00,On Time,19.94,13.37,0,0,0.00,No Risk,79,14,0.18
SKU79,1096,1,3,75,1,22,876.52,35,31,25,1,6.5,12,57.87,0.17,228,351.5,1/1/2024 0:00,1/2/2024 0:00,1/2/2024 0:00,On Time,19.94,12.94,0,0,0.00,No Risk,31,22,0.71
SKU79,1127,1,3,75,1,20,796.84,145,83,25,1,6.5,12,57.87,0.17,228,351.5,2/1/2024 0:00,2/2/2024 0:00,2/2/2024 0:00,On Time,19.94,18.65,0,0,0.00,No Risk,83,20,0.24
SKU79,1156,1,3,75,1,22,876.52,77,55,25,1,6.5,12,57.87,0.17,228,351.5,3/1/2024 0:00,3/2/2024 0:00,3/2/2024 0:00,On Time,19.94,9.33,0,0,0.00,No Risk,55,22,0.40
SKU79,1187,1,3,75,1,16,637.47,111,49,25,1,6.5,12,57.87,0.17,228,351.5,4/1/2024 0:00,4/2/2024 0:00,4/2/2024 0:00,On Time,19.94,47.18,0,0,0.00,No Risk,49,16,0.33
SKU79,1217,1,3,75,1,21,836.68,22,70,25,1,6.5,12,57.87,0.17,228,351.5,5/1/2024 0:00,5/2/2024 0:00,5/2/2024 0:00,On Time,19.94,9.33,48,1,68.57,High,70,21,0.30
SKU79,1248,1,3,75,1,22,876.52,118,55,25,1,6.5,12,57.87,0.17,228,351.5,6/1/2024 0:00,6/2/2024 0:00,6/2/2024 0:00,On Time,19.94,10.15,0,0,0.00,No Risk,55,22,0.40
SKU79,1278,1,3,75,1,23,916.37,115,93,25,1,6.5,12,57.87,0.17,228,351.5,7/1/2024 0:00,7/2/2024 0:00,7/2/2024 0:00,On Time,19.94,26.74,0,0,0.00,No Risk,93,23,0.25
SKU79,1309,1,3,75,1,24,956.21,141,37,25,1,6.5,12,57.87,0.17,228,351.5,8/1/2024 0:00,8/2/2024 0:00,8/2/2024 0:00,On Time,19.94,50.13,0,0,0.00,No Risk,37,24,0.65
SKU79,1340,1,3,75,1,16,637.47,21,96,25,1,6.5,12,57.87,0.17,228,351.5,9/1/2024 0:00,9/2/2024 0:00,9/2/2024 0:00,On Time,19.94,8.1,75,1,78.13,Critical,96,16,0.17
SKU79,1370,1,3,75,1,18,717.16,27,44,25,1,6.5,12,57.87,0.17,228,351.5,10/1/2024 0:00,10/2/2024 0:00,10/2/2024 0:00,On Time,19.94,9.11,17,1,38.64,Medium,44,18,0.41
SKU79,1401,1,3,75,1,25,996.05,42,10,25,1,6.5,12,57.87,0.17,228,351.5,11/1/2024 0:00,11/2/2024 0:00,11/2/2024 0:00,On Time,19.94,12.34,0,0,0.00,No Risk,10,25,-0.50
SKU79,1431,1,3,75,1,21,836.68,75,38,25,1,6.5,12,57.87,0.17,228,351.5,12/1/2024 0:00,12/2/2024 0:00,12/2/2024 0:00,On Time,19.94,13.83,0,0,0.00,No Risk,38,21,0.55
SKU79,1462,1,3,75,1,16,637.47,17,18,25,1,6.5,12,57.87,0.17,228,351.5,1/1/2025 0:00,1/2/2025 0:00,1/2/2025 0:00,On Time,19.94,15.73,1,1,5.56,Low,18,16,0.89
SKU79,1493,1,3,75,1,23,916.37,99,18,25,1,6.5,12,57.87,0.17,228,351.5,2/1/2025 0:00,2/2/2025 0:00,2/2/2025 0:00,On Time,19.94,25.06,0,0,0.00,No Risk,18,23,0.72
SKU79,1521,1,3,75,1,17,677.31,123,31,25,1,6.5,12,57.87,0.17,228,351.5,3/1/2025 0:00,3/2/2025 0:00,3/2/2025 0:00,On Time,19.94,13.15,0,0,0.00,No Risk,31,17,0.55
SKU80,1,3,9,76,2,17,168.67,108,72,14,2,2.83,5,76.96,2.85,202,787.78,1/1/2021 0:00,1/3/2021 0:00,1/3/2021 0:00,On Time,347.38,29.06,0,0,0.00,No Risk,72,17,0.24
SKU80,32,3,9,76,2,17,168.67,35,75,14,2,2.83,5,76.96,2.85,202,787.78,2/1/2021 0:00,2/3/2021 0:00,2/3/2021 0:00,On Time,347.38,9.47,40,1,53.33,High,75,17,0.23
SKU80,60,3,9,76,2,23,228.2,124,89,14,2,2.83,5,76.96,2.85,202,787.78,3/1/2021 0:00,3/3/2021 0:00,3/3/2021 0:00,On Time,347.38,10.15,0,0,0.00,No Risk,89,23,0.26
SKU80,91,3,9,76,2,13,128.98,6,67,14,2,2.83,5,76.96,2.85,202,787.78,4/1/2021 0:00,4/3/2021 0:00,4/3/2021 0:00,On Time,347.38,19.6,61,1,91.04,Critical,67,13,0.19
SKU80,121,3,9,76,2,13,128.98,22,79,14,2,2.83,5,76.96,2.85,202,787.78,5/1/2021 0:00,5/3/2021 0:00,5/3/2021 0:00,On Time,347.38,16.21,57,1,72.15,High,79,13,0.16
SKU80,152,3,9,76,2,13,128.98,116,64,14,2,2.83,5,76.96,2.85,202,787.78,6/1/2021 0:00,6/3/2021 0:00,6/3/2021 0:00,On Time,347.38,44.35,0,0,0.00,No Risk,64,13,0.20
SKU80,182,3,9,76,2,26,257.96,113,22,14,2,2.83,5,76.96,2.85,202,787.78,7/1/2021 0:00,7/3/2021 0:00,7/3/2021 0:00,On Time,347.38,21.61,0,0,0.00,No Risk,22,26,0.82
SKU80,213,3,9,76,2,20,198.43,95,28,14,2,2.83,5,76.96,2.85,202,787.78,8/1/2021 0:00,8/3/2021 0:00,8/3/2021 0:00,On Time,347.38,24.78,0,0,0.00,No Risk,28,20,0.71
SKU80,244,3,9,76,2,21,208.35,20,88,14,2,2.83,5,76.96,2.85,202,787.78,9/1/2021 0:00,9/3/2021 0:00,9/3/2021 0:00,On Time,347.38,12.77,68,1,77.27,Critical,88,21,0.24
SKU80,274,3,9,76,2,22,218.28,69,42,14,2,2.83,5,76.96,2.85,202,787.78,10/1/2021 0:00,10/3/2021 0:00,10/3/2021 0:00,On Time,347.38,11.7,0,0,0.00,No Risk,42,22,0.52
SKU80,305,3,9,76,2,9,89.29,52,83,14,2,2.83,5,76.96,2.85,202,787.78,11/1/2021 0:00,11/3/2021 0:00,11/3/2021 0:00,On Time,347.38,10.53,31,1,37.35,Medium,83,9,0.11
SKU80,335,3,9,76,2,14,138.9,83,74,14,2,2.83,5,76.96,2.85,202,787.78,12/1/2021 0:00,12/3/2021 0:00,12/3/2021 0:00,On Time,347.38,15.05,0,0,0.00,No Risk,74,14,0.19
SKU80,366,3,9,76,2,21,208.35,105,69,14,2,2.83,5,76.96,2.85,202,787.78,1/1/2022 0:00,1/3/2022 0:00,1/3/2022 0:00,On Time,347.38,9.06,0,0,0.00,No Risk,69,21,0.30
SKU80,397,3,9,76,2,28,277.81,40,21,14,2,2.83,5,76.96,2.85,202,787.78,2/1/2022 0:00,2/3/2022 0:00,2/3/2022 0:00,On Time,347.38,9.36,0,0,0.00,No Risk,21,28,0.67
SKU80,425,3,9,76,2,22,218.28,127,52,14,2,2.83,5,76.96,2.85,202,787.78,3/1/2022 0:00,3/3/2022 0:00,3/3/2022 0:00,On Time,347.38,70.22,0,0,0.00,No Risk,52,22,0.42
SKU80,456,3,9,76,2,24,238.12,141,26,14,2,2.83,5,76.96,2.85,202,787.78,4/1/2022 0:00,4/3/2022 0:00,4/3/2022 0:00,On Time,347.38,15.32,0,0,0.00,No Risk,26,24,0.92
SKU80,486,3,9,76,2,26,257.96,87,77,14,2,2.83,5,76.96,2.85,202,787.78,5/1/2022 0:00,5/3/2022 0:00,5/3/2022 0:00,On Time,347.38,18.73,0,0,0.00,No Risk,77,26,0.34
SKU80,517,3,9,76,2,26,257.96,102,38,14,2,2.83,5,76.96,2.85,202,787.78,6/1/2022 0:00,6/3/2022 0:00,6/3/2022 0:00,On Time,347.38,24.08,0,0,0.00,No Risk,38,26,0.68
